Scan Parameters 
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 4200.0 um Width: 0.0 um
Title,Etch process DOE
 
Analytical Results 
Function,R.Cur Pos,R.Cur Width,M.Cur Pos,M.Cur Width,Result
3366.1,11.41999,10.40108,,
3366.2,11.40921,10.38934,,
3366.3,11.39601,10.37522,,
3366.4,11.37849,10.35829,,
3366.5,11.35724,10.33930,,
3366.6,11.33617,10.31987,,
3366.7,11.31669,10.30160,,
3366.8,11.30076,10.28611,,
3366.9,11.28853,10.27408,,
3367.0,11.28045,10.26597,,
3367.1,11.27649,10.26107,,
3367.2,11.27632,10.25823,,
3367.3,11.27555,10.25557,,
3367.4,11.27185,10.25176,,
3367.5,11.26551,10.24627,,
3367.6,11.25754,10.23947,,
3367.7,11.24991,10.23213,,
3367.8,11.24299,10.22466,,
3367.9,11.23562,10.21721,,
3368.0,11.22785,10.20962,,
3368.1,11.22042,10.20205,,
3368.2,11.21236,10.19423,,
3368.3,11.20519,10.18629,,
3368.4,11.19702,10.17739,,
3368.5,11.18756,10.16750,,
3368.6,11.17543,10.15591,,
3368.7,11.16273,10.14289,,
3368.8,11.14797,10.12849,,
3368.9,11.13184,10.11348,,
3369.0,11.11611,10.09887,,
3369.1,11.10171,10.08616,,
3369.2,11.09102,10.07713,,
3369.3,11.08636,10.07141,,
3369.4,11.08857,10.07531,,
3369.5,11.09757,10.08307,,
3369.6,11.11220,10.09495,,
3369.7,11.12878,10.10860,,
3369.8,11.14323,10.12156,,
3369.9,11.15416,10.13209,,
3370.0,11.16109,10.13979,,
3370.1,11.16470,10.14572,,
3370.2,11.16823,10.15169,,
3370.3,11.17542,10.15988,,
3370.4,11.18667,10.17151,,
3370.5,11.20324,10.18732,,
3370.6,11.22344,10.20675,,
3370.7,11.24676,10.22892,,
3370.8,11.27204,10.25215,,
3370.9,11.29656,10.27460,,
3371.0,11.31756,10.29456,,
3371.1,11.33385,10.31098,,
3371.2,11.34576,10.32363,,
3371.3,11.35446,10.33313,,
3371.4,11.36080,10.34034,,
3371.5,11.36606,10.34656,,
3371.6,11.37101,10.35278,,
3371.7,11.37806,10.36008,,
3371.8,11.38704,10.36894,,
3371.9,11.39772,10.37943,,
3372.0,11.41050,10.39101,,
3372.1,11.42348,10.40254,,
3372.2,11.43496,10.41266,,
3372.3,11.44348,10.41995,,
3372.4,11.44715,10.42387,,
3372.5,11.44595,10.42488,,
3372.6,11.44355,10.42301,,
3372.7,11.43998,10.42076,,
3372.8,11.43736,10.41910,,
3372.9,11.43740,10.41817,,
3373.0,11.43884,10.41876,,
3373.1,11.44026,10.41937,,
3373.2,11.44023,10.41721,,
3373.3,11.43677,10.41242,,
3373.4,11.42775,10.40329,,
3373.5,11.41373,10.38961,,
3373.6,11.39473,10.37194,,
3373.7,11.37242,10.35149,,
3373.8,11.34993,10.32980,,
3373.9,11.32761,10.30821,,
3374.0,11.30631,10.28755,,
3374.1,11.28773,10.26818,,
3374.2,11.26994,10.24989,,
3374.3,11.25253,10.23281,,
3374.4,11.23588,10.21715,,
3374.5,11.22148,10.20302,,
3374.6,11.21062,10.19016,,
3374.7,11.19979,10.17724,,
3374.8,11.18644,10.16310,,
3374.9,11.16937,10.14688,,
3375.0,11.15021,10.12905,,
3375.1,11.13061,10.11084,,
3375.2,11.11218,10.09393,,
3375.3,11.09699,10.08035,,
3375.4,11.08660,10.07182,,
3375.5,11.08413,10.06758,,
3375.6,11.09002,10.07311,,
3375.7,11.10129,10.08060,,
3375.8,11.11263,10.08900,,
3375.9,11.12054,10.09528,,
3376.0,11.12339,10.09934,,
3376.1,11.12002,10.09602,,
3376.2,11.11353,10.09181,,
3376.3,11.10582,10.08699,,
3376.4,11.10195,10.08332,,
3376.5,11.10239,10.08502,,
3376.6,11.10772,10.08946,,
3376.7,11.11792,10.09642,,
3376.8,11.12735,10.10321,,
3376.9,11.13369,10.10799,,
3377.0,11.13395,10.10989,,
3377.1,11.13025,10.10564,,
3377.2,11.12271,10.09891,,
3377.3,11.11230,10.08963,,
3377.4,11.10110,10.07865,,
3377.5,11.08893,10.06686,,
3377.6,11.07578,10.05547,,
3377.7,11.06436,10.04574,,
3377.8,11.05730,10.03913,,
3377.9,11.05440,10.03510,,
3378.0,11.05655,10.03820,,
3378.1,11.06323,10.04325,,
3378.2,11.07249,10.04995,,
3378.3,11.08115,10.05549,,
3378.4,11.08554,10.05931,,
3378.5,11.08139,10.05273,,
3378.6,11.06897,10.04205,,
3378.7,11.05035,10.02657,,
3378.8,11.02974,10.00905,,
3378.9,11.01149,9.99223,,
3379.0,10.99713,9.97764,,
3379.1,10.98652,9.96515,,
3379.2,10.97735,9.95357,,
3379.3,10.96564,9.94153,,
3379.4,10.95140,9.92833,,
3379.5,10.93682,9.91390,,
3379.6,10.92177,9.89839,,
3379.7,10.90555,9.88197,,
3379.8,10.88787,9.86424,,
3379.9,10.86933,9.84530,,
3380.0,10.84836,9.82497,,
3380.1,10.82691,9.80379,,
3380.2,10.80474,9.78255,,
3380.3,10.78245,9.76257,,
3380.4,10.76430,9.74545,,
3380.5,10.75099,9.73228,,
3380.6,10.74253,9.72347,,
3380.7,10.73924,9.71805,,
3380.8,10.73828,9.71417,,
3380.9,10.73533,9.70983,,
3381.0,10.72887,9.70400,,
3381.1,10.71965,9.69700,,
3381.2,10.71092,9.69073,,
3381.3,10.70571,9.68611,,
3381.4,10.70669,9.68890,,
3381.5,10.71421,9.69586,,
3381.6,10.72798,9.70776,,
3381.7,10.74542,9.72298,,
3381.8,10.76356,9.73953,,
3381.9,10.78077,9.75558,,
3382.0,10.79556,9.77020,,
3382.1,10.80732,9.78321,,
3382.2,10.81858,9.79529,,
3382.3,10.83007,9.80707,,
3382.4,10.84216,9.81872,,
3382.5,10.85502,9.83033,,
3382.6,10.86536,9.84172,,
3382.7,10.87558,9.85348,,
3382.8,10.88829,9.86634,,
3382.9,10.90273,9.88127,,
3383.0,10.91968,9.89863,,
3383.1,10.94070,9.91803,,
3383.2,10.96305,9.93808,,
3383.3,10.98384,9.95694,,
3383.4,11.00095,9.97256,,
3383.5,11.01223,9.98378,,
3383.6,11.01756,9.99061,,
3383.7,11.01932,9.99391,,
3383.8,11.01967,9.99551,,
3383.9,11.01923,9.99672,,
3384.0,11.02168,9.99861,,
3384.1,11.02549,10.00126,,
3384.2,11.02842,10.00433,,
3384.3,11.03198,10.00749,,
3384.4,11.03494,10.01058,,
3384.5,11.03735,10.01371,,
3384.6,11.04126,10.01717,,
3384.7,11.04502,10.02121,,
3384.8,11.04907,10.02646,,
3384.9,11.05561,10.03350,,
3385.0,11.06499,10.04284,,
3385.1,11.07717,10.05472,,
3385.2,11.09196,10.06884,,
3385.3,11.10838,10.08479,,
3385.4,11.12580,10.10199,,
3385.5,11.14448,10.11992,,
3385.6,11.16314,10.13816,,
3385.7,11.18109,10.15622,,
3385.8,11.19935,10.17365,,
3385.9,11.21644,10.18979,,
3386.0,11.23100,10.20419,,
3386.1,11.24316,10.21682,,
3386.2,11.25313,10.22813,,
3386.3,11.26319,10.23944,,
3386.4,11.27453,10.25157,,
3386.5,11.28903,10.26535,,
3386.6,11.30483,10.28043,,
3386.7,11.32150,10.29632,,
3386.8,11.33809,10.31204,,
3386.9,11.35343,10.32685,,
3387.0,11.36698,10.34021,,
3387.1,11.37859,10.35203,,
3387.2,11.38831,10.36216,,
3387.3,11.39763,10.37097,,
3387.4,11.40472,10.37843,,
3387.5,11.41076,10.38493,,
3387.6,11.41645,10.39055,,
3387.7,11.42152,10.39583,,
3387.8,11.42589,10.40097,,
3387.9,11.43153,10.40664,,
3388.0,11.43743,10.41326,,
3388.1,11.44502,10.42111,,
3388.2,11.45558,10.43004,,
3388.3,11.46566,10.43932,,
3388.4,11.47473,10.44844,,
3388.5,11.48326,10.45680,,
3388.6,11.49087,10.46424,,
3388.7,11.49743,10.47098,,
3388.8,11.50294,10.47705,,
3388.9,11.50879,10.48308,,
3389.0,11.51440,10.48931,,
3389.1,11.52144,10.49616,,
3389.2,11.52938,10.50316,,
3389.3,11.53722,10.50963,,
3389.4,11.54312,10.51421,,
3389.5,11.54555,10.51721,,
3389.6,11.54330,10.51465,,
3389.7,11.53802,10.51067,,
3389.8,11.53148,10.50522,,
3389.9,11.52472,10.49937,,
3390.0,11.51963,10.49391,,
3390.1,11.51513,10.48860,,
3390.2,11.51059,10.48297,,
3390.3,11.50436,10.47579,,
3390.4,11.49567,10.46651,,
3390.5,11.48298,10.45456,,
3390.6,11.46838,10.44058,,
3390.7,11.45180,10.42541,,
3390.8,11.43533,10.41022,,
3390.9,11.42142,10.39565,,
3391.0,11.40853,10.38179,,
3391.1,11.39512,10.36806,,
3391.2,11.38172,10.35363,,
3391.3,11.36663,10.33784,,
3391.4,11.34840,10.32025,,
3391.5,11.32912,10.30128,,
3391.6,11.30801,10.28148,,
3391.7,11.28740,10.26188,,
3391.8,11.26920,10.24278,,
3391.9,11.25159,10.22419,,
3392.0,11.23291,10.20566,,
3392.1,11.21432,10.18715,,
3392.2,11.19512,10.16918,,
3392.3,11.17694,10.15301,,
3392.4,11.16325,10.13992,,
3392.5,11.15424,10.13062,,
3392.6,11.14970,10.12498,,
3392.7,11.14853,10.12236,,
3392.8,11.14790,10.12153,,
3392.9,11.14892,10.12284,,
3393.0,11.15206,10.12485,,
3393.1,11.15477,10.12737,,
3393.2,11.15770,10.13040,,
3393.3,11.16053,10.13391,,
3393.4,11.16440,10.13862,,
3393.5,11.17052,10.14471,,
3393.6,11.17936,10.15198,,
3393.7,11.18837,10.15933,,
3393.8,11.19547,10.16552,,
3393.9,11.19972,10.16964,,
3394.0,11.20079,10.17193,,
3394.1,11.20007,10.17145,,
3394.2,11.19842,10.17023,,
3394.3,11.19638,10.16854,,
3394.4,11.19427,10.16681,,
3394.5,11.19290,10.16527,,
3394.6,11.19202,10.16394,,
3394.7,11.19079,10.16267,,
3394.8,11.18945,10.16174,,
3394.9,11.18812,10.16095,,
3395.0,11.18887,10.16207,,
3395.1,11.19132,10.16372,,
3395.2,11.19448,10.16618,,
3395.3,11.19714,10.16889,,
3395.4,11.19997,10.17140,,
3395.5,11.20268,10.17395,,
3395.6,11.20379,10.17686,,
3395.7,11.20725,10.18138,,
3395.8,11.21369,10.18820,,
3395.9,11.22389,10.19804,,
3396.0,11.23733,10.21054,,
3396.1,11.25286,10.22487,,
3396.2,11.26904,10.23958,,
3396.3,11.28439,10.25353,,
3396.4,11.29620,10.26573,,
3396.5,11.30591,10.27631,,
3396.6,11.31444,10.28580,,
3396.7,11.32304,10.29533,,
3396.8,11.33302,10.30572,,
3396.9,11.34498,10.31756,,
3397.0,11.35846,10.33107,,
3397.1,11.37375,10.34626,,
3397.2,11.39088,10.36267,,
3397.3,11.40907,10.37963,,
3397.4,11.42651,10.39600,,
3397.5,11.44229,10.41084,,
3397.6,11.45470,10.42380,,
3397.7,11.46441,10.43512,,
3397.8,11.47460,10.44540,,
3397.9,11.48495,10.45502,,
3398.0,11.49398,10.46413,,
3398.1,11.50230,10.47285,,
3398.2,11.51028,10.48160,,
3398.3,11.51882,10.49103,,
3398.4,11.52966,10.50146,,
3398.5,11.54227,10.51254,,
3398.6,11.55425,10.52326,,
3398.7,11.56435,10.53201,,
3398.8,11.57139,10.53775,,
3398.9,11.57232,10.54073,,
3399.0,11.56987,10.53717,,
3399.1,11.56315,10.53145,,
3399.2,11.55393,10.52357,,
3399.3,11.54403,10.51486,,
3399.4,11.53445,10.50674,,
3399.5,11.52770,10.50105,,
3399.6,11.52425,10.49729,,
3399.7,11.52676,10.49984,,
3399.8,11.53228,10.50406,,
3399.9,11.54031,10.50984,,
3400.0,11.54778,10.51492,,
3400.1,11.55111,10.51856,,
3400.2,11.54997,10.51684,,
3400.3,11.54453,10.51352,,
3400.4,11.53782,10.50976,,
3400.5,11.53353,10.50648,,
3400.6,11.53546,10.51091,,
3400.7,11.54385,10.51998,,
3400.8,11.56038,10.53573,,
3400.9,11.58403,10.55712,,
3401.0,11.61177,10.58218,,
3401.1,11.64035,10.60827,,
3401.2,11.66667,10.63313,,
3401.3,11.68855,10.65565,,
3401.4,11.70712,10.67615,,
3401.5,11.72522,10.69619,,
3401.6,11.74504,10.71737,,
3401.7,11.76898,10.74115,,
3401.8,11.79603,10.76768,,
3401.9,11.82609,10.79651,,
3402.0,11.85757,10.82626,,
3402.1,11.88821,10.85555,,
3402.2,11.91618,10.88336,,
3402.3,11.94137,10.90936,,
3402.4,11.96521,10.93382,,
3402.5,11.98860,10.95734,,
3402.6,12.01136,10.98019,,
3402.7,12.03413,11.00267,,
3402.8,12.05590,11.02454,,
3402.9,12.07755,11.04581,,
3403.0,12.09823,11.06665,,
3403.1,12.11755,11.08728,,
3403.2,12.13869,11.10840,,
3403.3,12.16061,11.13033,,
3403.4,12.18333,11.15309,,
3403.5,12.20814,11.17618,,
3403.6,12.23161,11.19845,,
3403.7,12.25268,11.21887,,
3403.8,12.27092,11.23671,,
3403.9,12.28501,11.25198,,
3404.0,12.29717,11.26542,,
3404.1,12.30938,11.27811,,
3404.2,12.32139,11.29112,,
3404.3,12.33506,11.30533,,
3404.4,12.35126,11.32090,,
3404.5,12.36896,11.33783,,
3404.6,12.38684,11.35536,,
3404.7,12.40550,11.37270,,
3404.8,12.42257,11.38890,,
3404.9,12.43688,11.40310,,
3405.0,12.44933,11.41474,,
3405.1,12.45791,11.42372,,
3405.2,12.46311,11.43050,,
3405.3,12.46809,11.43626,,
3405.4,12.47259,11.44214,,
3405.5,12.47912,11.44951,,
3405.6,12.48891,11.45857,,
3405.7,12.50104,11.46908,,
3405.8,12.51288,11.47970,,
3405.9,12.52371,11.48883,,
3406.0,12.53121,11.49484,,
3406.1,12.53309,11.49810,,
3406.2,12.52982,11.49335,,
3406.3,12.52138,11.48567,,
3406.4,12.50810,11.47470,,
3406.5,12.49383,11.46238,,
3406.6,12.48070,11.45033,,
3406.7,12.47042,11.44002,,
3406.8,12.46240,11.43161,,
3406.9,12.45680,11.42500,,
3407.0,12.45157,11.41906,,
3407.1,12.44690,11.41267,,
3407.2,12.44021,11.40428,,
3407.3,12.42894,11.39265,,
3407.4,12.41337,11.37702,,
3407.5,12.39329,11.35739,,
3407.6,12.36893,11.33468,,
3407.7,12.34268,11.30985,,
3407.8,12.31728,11.28442,,
3407.9,12.29084,11.25940,,
3408.0,12.26639,11.23580,,
3408.1,12.24541,11.21410,,
3408.2,12.22578,11.19418,,
3408.3,12.20828,11.17531,,
3408.4,12.19118,11.15581,,
3408.5,12.17089,11.13394,,
3408.6,12.14571,11.10839,,
3408.7,12.11507,11.07861,,
3408.8,12.08039,11.04517,,
3408.9,12.04338,11.00928,,
3409.0,12.00512,10.97254,,
3409.1,11.96759,10.93664,,
3409.2,11.93313,10.90287,,
3409.3,11.90277,10.87199,,
3409.4,11.87545,10.84353,,
3409.5,11.85039,10.81608,,
3409.6,11.82435,10.78749,,
3409.7,11.79371,10.75571,,
3409.8,11.75751,10.71964,,
3409.9,11.71562,10.67944,,
3410.0,11.67037,10.63713,,
3410.1,11.62523,10.59550,,
3410.2,11.58535,10.55798,,
3410.3,11.55311,10.52730,,
3410.4,11.53056,10.50500,,
3410.5,11.51877,10.49143,,
3410.6,11.51424,10.48410,,
3410.7,11.51589,10.48442,,
3410.8,11.52072,10.48631,,
3410.9,11.52425,10.48862,,
3411.0,11.52551,10.49041,,
3411.1,11.52477,10.48891,,
3411.2,11.52103,10.48671,,
3411.3,11.51724,10.48420,,
3411.4,11.51501,10.48233,,
3411.5,11.51442,10.48156,,
3411.6,11.51605,10.48391,,
3411.7,11.52007,10.48788,,
3411.8,11.52703,10.49389,,
3411.9,11.53507,10.50099,,
3412.0,11.54375,10.50836,,
3412.1,11.55081,10.51489,,
3412.2,11.55583,10.51972,,
3412.3,11.55938,10.52250,,
3412.4,11.55923,10.52355,,
3412.5,11.55709,10.52199,,
3412.6,11.55469,10.51995,,
3412.7,11.55164,10.51775,,
3412.8,11.54976,10.51615,,
3412.9,11.54930,10.51510,,
3413.0,11.54961,10.51496,,
3413.1,11.55029,10.51398,,
3413.2,11.54914,10.51118,,
3413.3,11.54377,10.50514,,
3413.4,11.53387,10.49480,,
3413.5,11.51893,10.47992,,
3413.6,11.49839,10.46111,,
3413.7,11.47499,10.44000,,
3413.8,11.45171,10.41859,,
3413.9,11.43081,10.39909,,
3414.0,11.41399,10.38288,,
3414.1,11.40253,10.37067,,
3414.2,11.39474,10.36191,,
3414.3,11.39013,10.35560,,
3414.4,11.38622,10.34984,,
3414.5,11.38097,10.34278,,
3414.6,11.37207,10.33277,,
3414.7,11.35787,10.31879,,
3414.8,11.33919,10.30104,,
3414.9,11.31680,10.27998,,
3415.0,11.29334,10.25710,,
3415.1,11.26835,10.23356,,
3415.2,11.24430,10.21077,,
3415.3,11.22313,10.18990,,
3415.4,11.20435,10.17164,,
3415.5,11.18949,10.15608,,
3415.6,11.17780,10.14206,,
3415.7,11.16598,10.12800,,
3415.8,11.15096,10.11160,,
3415.9,11.13200,10.09125,,
3416.0,11.10633,10.06617,,
3416.1,11.07492,10.03691,,
3416.2,11.04136,10.00497,,
3416.3,11.00705,9.97221,,
3416.4,10.97413,9.94035,,
3416.5,10.94429,9.91048,,
3416.6,10.91692,9.88301,,
3416.7,10.89215,9.85781,,
3416.8,10.86987,9.83406,,
3416.9,10.84788,9.81069,,
3417.0,10.82431,9.78621,,
3417.1,10.79892,9.75936,,
3417.2,10.76908,9.72907,,
3417.3,10.73436,9.69491,,
3417.4,10.69620,9.65727,,
3417.5,10.65430,9.61713,,
3417.6,10.61140,9.57631,,
3417.7,10.57037,9.53684,,
3417.8,10.53260,9.50045,,
3417.9,10.50059,9.46798,,
3418.0,10.47396,9.43849,,
3418.1,10.44880,9.40972,,
3418.2,10.42028,9.37844,,
3418.3,10.38539,9.34199,,
3418.4,10.34165,9.29887,,
3418.5,10.29035,9.24942,,
3418.6,10.23404,9.19571,,
3418.7,10.17511,9.14079,,
3418.8,10.11964,9.08838,,
3418.9,10.07130,9.04105,,
3419.0,10.03157,8.99993,,
3419.1,9.99861,8.96386,,
3419.2,9.96834,8.93042,,
3419.3,9.93639,8.89660,,
3419.4,9.90119,8.85992,,
3419.5,9.86082,8.81860,,
3419.6,9.81396,8.77213,,
3419.7,9.76102,8.72061,,
3419.8,9.70465,8.66499,,
3419.9,9.64518,8.60630,,
3420.0,9.58368,8.54565,,
3420.1,9.52153,8.48411,,
3420.2,9.45885,8.42273,,
3420.3,9.39772,8.36231,,
3420.4,9.33982,8.30330,,
3420.5,9.28250,8.24531,,
3420.6,9.22563,8.18738,,
3420.7,9.16844,8.12779,,
3420.8,9.10725,8.06497,,
3420.9,9.03970,7.99775,,
3421.0,8.96698,7.92605,,
3421.1,8.89009,7.85080,,
3421.2,8.81117,7.77320,,
3421.3,8.73285,7.69448,,
3421.4,8.65320,7.61519,,
3421.5,8.57324,7.53510,,
3421.6,8.49422,7.45360,,
3421.7,8.41080,7.36924,,
3421.8,8.32306,7.28070,,
3421.9,8.23071,7.18591,,
3422.0,8.12995,7.08321,,
3422.1,8.01803,6.97098,,
3422.2,7.89561,6.84846,,
3422.3,7.76179,6.71644,,
3422.4,7.61825,6.57689,,
3422.5,7.47185,6.43306,,
3422.6,7.32450,6.28789,,
3422.7,7.17927,6.14402,,
3422.8,7.03832,6.00203,,
3422.9,6.90051,5.86163,,
3423.0,6.76105,5.72058,,
3423.1,6.62014,5.57664,,
3423.2,6.47269,5.42704,,
3423.3,6.31580,5.26840,,
3423.4,6.15057,5.09724,,
3423.5,5.96630,4.91050,,
3423.6,5.75862,4.70723,,
3423.7,5.53677,4.49052,,
3423.8,5.30408,4.26660,,
3423.9,5.07234,4.04485,,
3424.0,4.85572,3.83376,,
3424.1,4.66009,3.63977,,
3424.2,4.48708,3.46607,,
3424.3,4.33595,3.31284,,
3424.4,4.20341,3.17869,,
3424.5,4.08768,3.06161,,
3424.6,3.98793,2.95965,,
3424.7,3.90058,2.87067,,
3424.8,3.82415,2.79291,,
3424.9,3.75706,2.72497,,
3425.0,3.69779,2.66572,,
3425.1,3.64761,2.61459,,
3425.2,3.60456,2.57057,,
3425.3,3.56775,2.53253,,
3425.4,3.53625,2.49830,,
3425.5,3.50654,2.46548,,
3425.6,3.47396,2.43189,,
3425.7,3.43756,2.39611,,
3425.8,3.39905,2.35785,,
3425.9,3.35820,2.31780,,
3426.0,3.31571,2.27689,,
3426.1,3.27471,2.23668,,
3426.2,3.23480,2.19816,,
3426.3,3.19898,2.16253,,
3426.4,3.16723,2.12988,,
3426.5,3.13796,2.10016,,
3426.6,3.11078,2.07259,,
3426.7,3.08599,2.04593,,
3426.8,3.06095,2.01868,,
3426.9,3.03227,1.98898,,
3427.0,2.99973,1.95546,,
3427.1,2.96149,1.91745,,
3427.2,2.91765,1.87532,,
3427.3,2.87129,1.83048,,
3427.4,2.82359,1.78507,,
3427.5,2.77726,1.74149,,
3427.6,2.73694,1.70167,,
3427.7,2.70273,1.66604,,
3427.8,2.67290,1.63343,,
3427.9,2.64425,1.60114,,
3428.0,2.61168,1.56637,,
3428.1,2.57206,1.52658,,
3428.2,2.52687,1.48099,,
3428.3,2.47400,1.42962,,
3428.4,2.41617,1.37407,,
3428.5,2.35651,1.31630,,
3428.6,2.29683,1.25859,,
3428.7,2.24009,1.20261,,
3428.8,2.18765,1.14893,,
3428.9,2.13730,1.09700,,
3429.0,2.08705,1.04499,,
3429.1,2.03583,0.99093,,
3429.2,1.97850,0.93281,,
3429.3,1.91473,0.87006,,
3429.4,1.84613,0.80316,,
3429.5,1.77456,0.73407,,
3429.6,1.70322,0.66556,,
3429.7,1.63577,0.60039,,
3429.8,1.57524,0.54110,,
3429.9,1.52273,0.48943,,
3430.0,1.47960,0.44640,,
3430.1,1.44590,0.41207,,
3430.2,1.42096,0.38550,,
3430.3,1.40316,0.36531,,
3430.4,1.38847,0.34986,,
3430.5,1.37648,0.33804,,
3430.6,1.36811,0.32922,,
3430.7,1.36226,0.32350,,
3430.8,1.35883,0.32008,,
3430.9,1.36022,0.32177,,
3431.0,1.36475,0.32577,,
3431.1,1.37193,0.33260,,
3431.2,1.38199,0.34176,,
3431.3,1.39286,0.35260,,
3431.4,1.40534,0.36463,,
3431.5,1.41910,0.37698,,
3431.6,1.43188,0.38904,,
3431.7,1.44255,0.40016,,
3431.8,1.45263,0.41009,,
3431.9,1.46164,0.41863,,
3432.0,1.46878,0.42548,,
3432.1,1.47437,0.43036,,
3432.2,1.47674,0.43294,,
3432.3,1.47654,0.43393,,
3432.4,1.47496,0.43316,,
3432.5,1.47340,0.43239,,
3432.6,1.47327,0.43237,,
3432.7,1.47521,0.43249,,
3432.8,1.47548,0.43072,,
3432.9,1.47217,0.42645,,
3433.0,1.46453,0.41809,,
3433.1,1.45113,0.40561,,
3433.2,1.43297,0.39003,,
3433.3,1.41418,0.37312,,
3433.4,1.39706,0.35679,,
3433.5,1.38204,0.34238,,
3433.6,1.37054,0.33044,,
3433.7,1.36172,0.32078,,
3433.8,1.35430,0.31269,,
3433.9,1.34815,0.30490,,
3434.0,1.34112,0.29594,,
3434.1,1.33016,0.28434,,
3434.2,1.31522,0.26929,,
3434.3,1.29590,0.25068,,
3434.4,1.27296,0.22952,,
3434.5,1.24905,0.20716,,
3434.6,1.22633,0.18486,,
3434.7,1.20518,0.16330,,
3434.8,1.18507,0.14246,,
3434.9,1.16496,0.12204,,
3435.0,1.14430,0.10154,,
3435.1,1.12415,0.08068,,
3435.2,1.10306,0.05881,,
3435.3,1.08032,0.03552,,
3435.4,1.05502,0.01026,,
3435.5,1.02751,-0.01679,,
3435.6,0.99812,-0.04486,,
3435.7,0.96850,-0.07279,,
3435.8,0.94153,-0.09901,,
3435.9,0.91723,-0.12222,,
3436.0,0.89741,-0.14118,,
3436.1,0.88338,-0.15520,,
3436.2,0.87477,-0.16416,,
3436.3,0.87164,-0.16911,,
3436.4,0.87232,-0.16871,,
3436.5,0.87563,-0.16635,,
3436.6,0.88077,-0.16249,,
3436.7,0.88585,-0.15835,,
3436.8,0.88985,-0.15470,,
3436.9,0.89231,-0.15181,,
3437.0,0.89375,-0.14890,,
3437.1,0.89585,-0.14477,,
3437.2,0.90210,-0.13788,,
3437.3,0.91275,-0.12750,,
3437.4,0.92761,-0.11358,,
3437.5,0.94564,-0.09736,,
3437.6,0.96471,-0.08052,,
3437.7,0.98164,-0.06503,,
3437.8,0.99488,-0.05237,,
3437.9,1.00385,-0.04304,,
3438.0,1.00856,-0.03651,,
3438.1,1.01195,-0.03120,,
3438.2,1.01635,-0.02539,,
3438.3,1.02360,-0.01756,,
3438.4,1.03449,-0.00725,,
3438.5,1.04851,0.00530,,
3438.6,1.06319,0.01889,,
3438.7,1.07781,0.03238,,
3438.8,1.09068,0.04450,,
3438.9,1.10102,0.05423,,
3439.0,1.10858,0.06097,,
3439.1,1.11145,0.06495,,
3439.2,1.11093,0.06442,,
3439.3,1.10796,0.06194,,
3439.4,1.10254,0.05788,,
3439.5,1.09685,0.05336,,
3439.6,1.09273,0.04945,,
3439.7,1.08973,0.04668,,
3439.8,1.08884,0.04514,,
3439.9,1.08914,0.04424,,
3440.0,1.08872,0.04330,,
3440.1,1.08727,0.04150,,
3440.2,1.08470,0.03836,,
3440.3,1.07971,0.03405,,
3440.4,1.07311,0.02930,,
3440.5,1.06808,0.02551,,
3440.6,1.06557,0.02296,,
3440.7,1.06720,0.02711,,
3440.8,1.07554,0.03415,,
3440.9,1.08819,0.04485,,
3441.0,1.10223,0.05803,,
3441.1,1.11731,0.07225,,
3441.2,1.13251,0.08621,,
3441.3,1.14601,0.09890,,
3441.4,1.15695,0.10976,,
3441.5,1.16507,0.11862,,
3441.6,1.17174,0.12587,,
3441.7,1.17779,0.13194,,
3441.8,1.18306,0.13758,,
3441.9,1.18753,0.14312,,
3442.0,1.19386,0.14940,,
3442.1,1.20073,0.15660,,
3442.2,1.20936,0.16497,,
3442.3,1.21961,0.17400,,
3442.4,1.22933,0.18317,,
3442.5,1.23805,0.19185,,
3442.6,1.24625,0.19951,,
3442.7,1.25291,0.20584,,
3442.8,1.25759,0.21098,,
3442.9,1.26087,0.21511,,
3443.0,1.26445,0.21881,,
3443.1,1.26794,0.22277,,
3443.2,1.27176,0.22756,,
3443.3,1.27811,0.23365,,
3443.4,1.28601,0.24063,,
3443.5,1.29482,0.24757,,
3443.6,1.30215,0.25277,,
3443.7,1.30484,0.25623,,
3443.8,1.30221,0.25195,,
3443.9,1.29425,0.24473,,
3444.0,1.28201,0.23378,,
3444.1,1.26702,0.22039,,
3444.2,1.25161,0.20642,,
3444.3,1.23707,0.19344,,
3444.4,1.22601,0.18290,,
3444.5,1.21890,0.17561,,
3444.6,1.21506,0.17145,,
3444.7,1.21523,0.16947,,
3444.8,1.21619,0.16952,,
3444.9,1.21683,0.16800,,
3445.0,1.21394,0.16483,,
3445.1,1.20738,0.15927,,
3445.2,1.19929,0.15139,,
3445.3,1.18964,0.14182,,
3445.4,1.17784,0.13124,,
3445.5,1.16639,0.12042,,
3445.6,1.15592,0.11012,,
3445.7,1.14606,0.10082,,
3445.8,1.13853,0.09282,,
3445.9,1.13212,0.08573,,
3446.0,1.12610,0.07897,,
3446.1,1.12003,0.07153,,
3446.2,1.11173,0.06215,,
3446.3,1.10017,0.05030,,
3446.4,1.08438,0.03553,,
3446.5,1.06677,0.01849,,
3446.6,1.04746,-0.00001,,
3446.7,1.02728,-0.01863,,
3446.8,1.00873,-0.03634,,
