Scan Parameters
Scan Type,Standard Scan
ID,0
Stylus,Radius: 12.5 µm
Length,4200.0 um
Duration,140 sec
Resolution,0.100 um/sample
Force,6.00 mg
Measurement Range,524 um
Profile,Hills
Display Range,Auto
R. Cursor,Pos: 0.0 um Width: 0.0 um
M. Cursor,Pos: 400.0 um Width: 0.0 um

Scan Data
Lateral um,Raw Micrometer,
71.5,-0.69183,,
71.6,-0.68447,,
71.7,-0.67698,,
71.8,-0.67070,,
71.9,-0.66430,,
72.0,-0.65837,,
72.1,-0.65254,,
72.2,-0.64531,,
72.3,-0.63857,,
72.4,-0.63268,,
72.5,-0.62907,,
72.6,-0.62638,,
72.7,-0.62444,,
72.8,-0.62381,,
72.9,-0.62335,,
73.0,-0.62639,,
73.1,-0.62855,,
73.2,-0.62951,,
73.3,-0.63116,,
73.4,-0.63183,,
73.5,-0.63268,,
73.6,-0.63232,,
73.7,-0.63144,,
73.8,-0.63108,,
73.9,-0.63112,,
74.0,-0.63080,,
74.1,-0.62973,,
74.2,-0.62975,,
74.3,-0.63043,,
74.4,-0.63020,,
74.5,-0.62957,,
74.6,-0.62755,,
74.7,-0.62567,,
74.8,-0.62342,,
74.9,-0.62190,,
75.0,-0.62227,,
75.1,-0.62439,,
75.2,-0.62671,,
75.3,-0.63038,,
75.4,-0.63659,,
75.5,-0.64511,,
75.6,-0.65369,,
75.7,-0.66244,,
75.8,-0.67139,,
75.9,-0.67858,,
76.0,-0.68375,,
76.1,-0.68819,,
76.2,-0.69269,,
76.3,-0.69565,,
76.4,-0.69767,,
76.5,-0.69781,,
76.6,-0.69965,,
76.7,-0.70105,,
76.8,-0.69955,,
76.9,-0.69802,,
77.0,-0.69666,,
77.1,-0.69493,,
77.2,-0.69452,,
77.3,-0.69296,,
77.4,-0.69165,,
77.5,-0.69196,,
77.6,-0.69190,,
77.7,-0.69106,,
77.8,-0.69062,,
77.9,-0.69051,,
78.0,-0.68935,,
78.1,-0.68846,,
78.2,-0.68721,,
78.3,-0.68528,,
78.4,-0.68255,,
78.5,-0.67836,,
78.6,-0.67377,,
78.7,-0.66938,,
78.8,-0.66419,,
78.9,-0.66034,,
79.0,-0.65692,,
79.1,-0.65208,,
79.2,-0.64625,,
79.3,-0.64106,,
79.4,-0.63403,,
79.5,-0.62793,,
79.6,-0.62285,,
79.7,-0.61745,,
79.8,-0.61235,,
79.9,-0.60720,,
80.0,-0.60183,,
80.1,-0.59813,,
80.2,-0.59502,,
80.3,-0.59320,,
80.4,-0.59228,,
80.5,-0.59266,,
